Group,Subgroup,CodePoint,Status,Representation,Name,Section
People-Body,family,1F469 1F3FC 200D 2764 FE0F 200D 1F48B 200D 1F468 1F3FB,fully-qualified,👩🏼‍❤️‍💋‍👨🏻,kiss woman man medium-light skin tone light skin tone,E13.1
People-Body,family,1F469 1F3FC 200D 2764 200D 1F48B 200D 1F468 1F3FB,minimally-qualified,👩🏼‍❤‍💋‍👨🏻,kiss woman man medium-light skin tone light skin tone,E13.1
People-Body,family,1F469 1F3FC 200D 2764 FE0F 200D 1F48B 200D 1F468 1F3FC,fully-qualified,👩🏼‍❤️‍💋‍👨🏼,kiss woman man medium-light skin tone,E13.1
People-Body,family,1F469 1F3FC 200D 2764 200D 1F48B 200D 1F468 1F3FC,minimally-qualified,👩🏼‍❤‍💋‍👨🏼,kiss woman man medium-light skin tone,E13.1
People-Body,family,1F469 1F3FC 200D 2764 FE0F 200D 1F48B 200D 1F468 1F3FD,fully-qualified,👩🏼‍❤️‍💋‍👨🏽,kiss woman man medium-light skin tone medium skin tone,E13.1
People-Body,family,1F469 1F3FC 200D 2764 200D 1F48B 200D 1F468 1F3FD,minimally-qualified,👩🏼‍❤‍💋‍👨🏽,kiss woman man medium-light skin tone medium skin tone,E13.1
People-Body,family,1F469 1F3FC 200D 2764 FE0F 200D 1F48B 200D 1F468 1F3FE,fully-qualified,👩🏼‍❤️‍💋‍👨🏾,kiss woman man medium-light skin tone medium-dark skin tone,E13.1
People-Body,family,1F469 1F3FC 200D 2764 200D 1F48B 200D 1F468 1F3FE,minimally-qualified,👩🏼‍❤‍💋‍👨🏾,kiss woman man medium-light skin tone medium-dark skin tone,E13.1
People-Body,family,1F469 1F3FC 200D 2764 FE0F 200D 1F48B 200D 1F468 1F3FF,fully-qualified,👩🏼‍❤️‍💋‍👨🏿,kiss woman man medium-light skin tone dark skin tone,E13.1
People-Body,family,1F469 1F3FC 200D 2764 200D 1F48B 200D 1F468 1F3FF,minimally-qualified,👩🏼‍❤‍💋‍👨🏿,kiss woman man medium-light skin tone dark skin tone,E13.1
People-Body,family,1F469 1F3FD 200D 2764 FE0F 200D 1F48B 200D 1F468 1F3FB,fully-qualified,👩🏽‍❤️‍💋‍👨🏻,kiss woman man medium skin tone light skin tone,E13.1
People-Body,family,1F469 1F3FD 200D 2764 200D 1F48B 200D 1F468 1F3FB,minimally-qualified,👩🏽‍❤‍💋‍👨🏻,kiss woman man medium skin tone light skin tone,E13.1
People-Body,family,1F469 1F3FD 200D 2764 FE0F 200D 1F48B 200D 1F468 1F3FC,fully-qualified,👩🏽‍❤️‍💋‍👨🏼,kiss woman man medium skin tone medium-light skin tone,E13.1
People-Body,family,1F469 1F3FD 200D 2764 200D 1F48B 200D 1F468 1F3FC,minimally-qualified,👩🏽‍❤‍💋‍👨🏼,kiss woman man medium skin tone medium-light skin tone,E13.1
People-Body,family,1F469 1F3FD 200D 2764 FE0F 200D 1F48B 200D 1F468 1F3FD,fully-qualified,👩🏽‍❤️‍💋‍👨🏽,kiss woman man medium skin tone,E13.1
People-Body,family,1F469 1F3FD 200D 2764 200D 1F48B 200D 1F468 1F3FD,minimally-qualified,👩🏽‍❤‍💋‍👨🏽,kiss woman man medium skin tone,E13.1
People-Body,family,1F469 1F3FD 200D 2764 FE0F 200D 1F48B 200D 1F468 1F3FE,fully-qualified,👩🏽‍❤️‍💋‍👨🏾,kiss woman man medium skin tone medium-dark skin tone,E13.1
People-Body,family,1F469 1F3FD 200D 2764 200D 1F48B 200D 1F468 1F3FE,minimally-qualified,👩🏽‍❤‍💋‍👨🏾,kiss woman man medium skin tone medium-dark skin tone,E13.1
People-Body,family,1F469 1F3FD 200D 2764 FE0F 200D 1F48B 200D 1F468 1F3FF,fully-qualified,👩🏽‍❤️‍💋‍👨🏿,kiss woman man medium skin tone dark skin tone,E13.1
People-Body,family,1F469 1F3FD 200D 2764 200D 1F48B 200D 1F468 1F3FF,minimally-qualified,👩🏽‍❤‍💋‍👨🏿,kiss woman man medium skin tone dark skin tone,E13.1
People-Body,family,1F469 1F3FE 200D 2764 FE0F 200D 1F48B 200D 1F468 1F3FB,fully-qualified,👩🏾‍❤️‍💋‍👨🏻,kiss woman man medium-dark skin tone light skin tone,E13.1
People-Body,family,1F469 1F3FE 200D 2764 200D 1F48B 200D 1F468 1F3FB,minimally-qualified,👩🏾‍❤‍💋‍👨🏻,kiss woman man medium-dark skin tone light skin tone,E13.1
People-Body,family,1F469 1F3FE 200D 2764 FE0F 200D 1F48B 200D 1F468 1F3FC,fully-qualified,👩🏾‍❤️‍💋‍👨🏼,kiss woman man medium-dark skin tone medium-light skin tone,E13.1
People-Body,family,1F469 1F3FE 200D 2764 200D 1F48B 200D 1F468 1F3FC,minimally-qualified,👩🏾‍❤‍💋‍👨🏼,kiss woman man medium-dark skin tone medium-light skin tone,E13.1
People-Body,family,1F469 1F3FE 200D 2764 FE0F 200D 1F48B 200D 1F468 1F3FD,fully-qualified,👩🏾‍❤️‍💋‍👨🏽,kiss woman man medium-dark skin tone medium skin tone,E13.1
People-Body,family,1F469 1F3FE 200D 2764 200D 1F48B 200D 1F468 1F3FD,minimally-qualified,👩🏾‍❤‍💋‍👨🏽,kiss woman man medium-dark skin tone medium skin tone,E13.1
People-Body,family,1F469 1F3FE 200D 2764 FE0F 200D 1F48B 200D 1F468 1F3FE,fully-qualified,👩🏾‍❤️‍💋‍👨🏾,kiss woman man medium-dark skin tone,E13.1
People-Body,family,1F469 1F3FE 200D 2764 200D 1F48B 200D 1F468 1F3FE,minimally-qualified,👩🏾‍❤‍💋‍👨🏾,kiss woman man medium-dark skin tone,E13.1
People-Body,family,1F469 1F3FE 200D 2764 FE0F 200D 1F48B 200D 1F468 1F3FF,fully-qualified,👩🏾‍❤️‍💋‍👨🏿,kiss woman man medium-dark skin tone dark skin tone,E13.1
People-Body,family,1F469 1F3FE 200D 2764 200D 1F48B 200D 1F468 1F3FF,minimally-qualified,👩🏾‍❤‍💋‍👨🏿,kiss woman man medium-dark skin tone dark skin tone,E13.1
People-Body,family,1F469 1F3FF 200D 2764 FE0F 200D 1F48B 200D 1F468 1F3FB,fully-qualified,👩🏿‍❤️‍💋‍👨🏻,kiss woman man dark skin tone light skin tone,E13.1
People-Body,family,1F469 1F3FF 200D 2764 200D 1F48B 200D 1F468 1F3FB,minimally-qualified,👩🏿‍❤‍💋‍👨🏻,kiss woman man dark skin tone light skin tone,E13.1
People-Body,family,1F469 1F3FF 200D 2764 FE0F 200D 1F48B 200D 1F468 1F3FC,fully-qualified,👩🏿‍❤️‍💋‍👨🏼,kiss woman man dark skin tone medium-light skin tone,E13.1
People-Body,family,1F469 1F3FF 200D 2764 200D 1F48B 200D 1F468 1F3FC,minimally-qualified,👩🏿‍❤‍💋‍👨🏼,kiss woman man dark skin tone medium-light skin tone,E13.1
People-Body,family,1F469 1F3FF 200D 2764 FE0F 200D 1F48B 200D 1F468 1F3FD,fully-qualified,👩🏿‍❤️‍💋‍👨🏽,kiss woman man dark skin tone medium skin tone,E13.1
People-Body,family,1F469 1F3FF 200D 2764 200D 1F48B 200D 1F468 1F3FD,minimally-qualified,👩🏿‍❤‍💋‍👨🏽,kiss woman man dark skin tone medium skin tone,E13.1
People-Body,family,1F469 1F3FF 200D 2764 FE0F 200D 1F48B 200D 1F468 1F3FE,fully-qualified,👩🏿‍❤️‍💋‍👨🏾,kiss woman man dark skin tone medium-dark skin tone,E13.1
People-Body,family,1F469 1F3FF 200D 2764 200D 1F48B 200D 1F468 1F3FE,minimally-qualified,👩🏿‍❤‍💋‍👨🏾,kiss woman man dark skin tone medium-dark skin tone,E13.1
People-Body,family,1F469 1F3FF 200D 2764 FE0F 200D 1F48B 200D 1F468 1F3FF,fully-qualified,👩🏿‍❤️‍💋‍👨🏿,kiss woman man dark skin tone,E13.1
People-Body,family,1F469 1F3FF 200D 2764 200D 1F48B 200D 1F468 1F3FF,minimally-qualified,👩🏿‍❤‍💋‍👨🏿,kiss woman man dark skin tone,E13.1
People-Body,family,1F468 200D 2764 FE0F 200D 1F48B 200D 1F468,fully-qualified,👨‍❤️‍💋‍👨,kiss man man,E2.0
People-Body,family,1F468 200D 2764 200D 1F48B 200D 1F468,minimally-qualified,👨‍❤‍💋‍👨,kiss man man,E2.0
People-Body,family,1F468 1F3FB 200D 2764 FE0F 200D 1F48B 200D 1F468 1F3FB,fully-qualified,👨🏻‍❤️‍💋‍👨🏻,kiss man man light skin tone,E13.1
People-Body,family,1F468 1F3FB 200D 2764 200D 1F48B 200D 1F468 1F3FB,minimally-qualified,👨🏻‍❤‍💋‍👨🏻,kiss man man light skin tone,E13.1
People-Body,family,1F468 1F3FB 200D 2764 FE0F 200D 1F48B 200D 1F468 1F3FC,fully-qualified,👨🏻‍❤️‍💋‍👨🏼,kiss man man light skin tone medium-light skin tone,E13.1
People-Body,family,1F468 1F3FB 200D 2764 200D 1F48B 200D 1F468 1F3FC,minimally-qualified,👨🏻‍❤‍💋‍👨🏼,kiss man man light skin tone medium-light skin tone,E13.1
People-Body,family,1F468 1F3FB 200D 2764 FE0F 200D 1F48B 200D 1F468 1F3FD,fully-qualified,👨🏻‍❤️‍💋‍👨🏽,kiss man man light skin tone medium skin tone,E13.1
People-Body,family,1F468 1F3FB 200D 2764 200D 1F48B 200D 1F468 1F3FD,minimally-qualified,👨🏻‍❤‍💋‍👨🏽,kiss man man light skin tone medium skin tone,E13.1
People-Body,family,1F468 1F3FB 200D 2764 FE0F 200D 1F48B 200D 1F468 1F3FE,fully-qualified,👨🏻‍❤️‍💋‍👨🏾,kiss man man light skin tone medium-dark skin tone,E13.1
People-Body,family,1F468 1F3FB 200D 2764 200D 1F48B 200D 1F468 1F3FE,minimally-qualified,👨🏻‍❤‍💋‍👨🏾,kiss man man light skin tone medium-dark skin tone,E13.1
People-Body,family,1F468 1F3FB 200D 2764 FE0F 200D 1F48B 200D 1F468 1F3FF,fully-qualified,👨🏻‍❤️‍💋‍👨🏿,kiss man man light skin tone dark skin tone,E13.1
People-Body,family,1F468 1F3FB 200D 2764 200D 1F48B 200D 1F468 1F3FF,minimally-qualified,👨🏻‍❤‍💋‍👨🏿,kiss man man light skin tone dark skin tone,E13.1
People-Body,family,1F468 1F3FC 200D 2764 FE0F 200D 1F48B 200D 1F468 1F3FB,fully-qualified,👨🏼‍❤️‍💋‍👨🏻,kiss man man medium-light skin tone light skin tone,E13.1
People-Body,family,1F468 1F3FC 200D 2764 200D 1F48B 200D 1F468 1F3FB,minimally-qualified,👨🏼‍❤‍💋‍👨🏻,kiss man man medium-light skin tone light skin tone,E13.1
People-Body,family,1F468 1F3FC 200D 2764 FE0F 200D 1F48B 200D 1F468 1F3FC,fully-qualified,👨🏼‍❤️‍💋‍👨🏼,kiss man man medium-light skin tone,E13.1
People-Body,family,1F468 1F3FC 200D 2764 200D 1F48B 200D 1F468 1F3FC,minimally-qualified,👨🏼‍❤‍💋‍👨🏼,kiss man man medium-light skin tone,E13.1
People-Body,family,1F468 1F3FC 200D 2764 FE0F 200D 1F48B 200D 1F468 1F3FD,fully-qualified,👨🏼‍❤️‍💋‍👨🏽,kiss man man medium-light skin tone medium skin tone,E13.1
People-Body,family,1F468 1F3FC 200D 2764 200D 1F48B 200D 1F468 1F3FD,minimally-qualified,👨🏼‍❤‍💋‍👨🏽,kiss man man medium-light skin tone medium skin tone,E13.1
People-Body,family,1F468 1F3FC 200D 2764 FE0F 200D 1F48B 200D 1F468 1F3FE,fully-qualified,👨🏼‍❤️‍💋‍👨🏾,kiss man man medium-light skin tone medium-dark skin tone,E13.1
People-Body,family,1F468 1F3FC 200D 2764 200D 1F48B 200D 1F468 1F3FE,minimally-qualified,👨🏼‍❤‍💋‍👨🏾,kiss man man medium-light skin tone medium-dark skin tone,E13.1
People-Body,family,1F468 1F3FC 200D 2764 FE0F 200D 1F48B 200D 1F468 1F3FF,fully-qualified,👨🏼‍❤️‍💋‍👨🏿,kiss man man medium-light skin tone dark skin tone,E13.1
People-Body,family,1F468 1F3FC 200D 2764 200D 1F48B 200D 1F468 1F3FF,minimally-qualified,👨🏼‍❤‍💋‍👨🏿,kiss man man medium-light skin tone dark skin tone,E13.1
People-Body,family,1F468 1F3FD 200D 2764 FE0F 200D 1F48B 200D 1F468 1F3FB,fully-qualified,👨🏽‍❤️‍💋‍👨🏻,kiss man man medium skin tone light skin tone,E13.1
People-Body,family,1F468 1F3FD 200D 2764 200D 1F48B 200D 1F468 1F3FB,minimally-qualified,👨🏽‍❤‍💋‍👨🏻,kiss man man medium skin tone light skin tone,E13.1
People-Body,family,1F468 1F3FD 200D 2764 FE0F 200D 1F48B 200D 1F468 1F3FC,fully-qualified,👨🏽‍❤️‍💋‍👨🏼,kiss man man medium skin tone medium-light skin tone,E13.1
People-Body,family,1F468 1F3FD 200D 2764 200D 1F48B 200D 1F468 1F3FC,minimally-qualified,👨🏽‍❤‍💋‍👨🏼,kiss man man medium skin tone medium-light skin tone,E13.1
People-Body,family,1F468 1F3FD 200D 2764 FE0F 200D 1F48B 200D 1F468 1F3FD,fully-qualified,👨🏽‍❤️‍💋‍👨🏽,kiss man man medium skin tone,E13.1
People-Body,family,1F468 1F3FD 200D 2764 200D 1F48B 200D 1F468 1F3FD,minimally-qualified,👨🏽‍❤‍💋‍👨🏽,kiss man man medium skin tone,E13.1
People-Body,family,1F468 1F3FD 200D 2764 FE0F 200D 1F48B 200D 1F468 1F3FE,fully-qualified,👨🏽‍❤️‍💋‍👨🏾,kiss man man medium skin tone medium-dark skin tone,E13.1
People-Body,family,1F468 1F3FD 200D 2764 200D 1F48B 200D 1F468 1F3FE,minimally-qualified,👨🏽‍❤‍💋‍👨🏾,kiss man man medium skin tone medium-dark skin tone,E13.1
People-Body,family,1F468 1F3FD 200D 2764 FE0F 200D 1F48B 200D 1F468 1F3FF,fully-qualified,👨🏽‍❤️‍💋‍👨🏿,kiss man man medium skin tone dark skin tone,E13.1
People-Body,family,1F468 1F3FD 200D 2764 200D 1F48B 200D 1F468 1F3FF,minimally-qualified,👨🏽‍❤‍💋‍👨🏿,kiss man man medium skin tone dark skin tone,E13.1
People-Body,family,1F468 1F3FE 200D 2764 FE0F 200D 1F48B 200D 1F468 1F3FB,fully-qualified,👨🏾‍❤️‍💋‍👨🏻,kiss man man medium-dark skin tone light skin tone,E13.1
People-Body,family,1F468 1F3FE 200D 2764 200D 1F48B 200D 1F468 1F3FB,minimally-qualified,👨🏾‍❤‍💋‍👨🏻,kiss man man medium-dark skin tone light skin tone,E13.1
People-Body,family,1F468 1F3FE 200D 2764 FE0F 200D 1F48B 200D 1F468 1F3FC,fully-qualified,👨🏾‍❤️‍💋‍👨🏼,kiss man man medium-dark skin tone medium-light skin tone,E13.1
People-Body,family,1F468 1F3FE 200D 2764 200D 1F48B 200D 1F468 1F3FC,minimally-qualified,👨🏾‍❤‍💋‍👨🏼,kiss man man medium-dark skin tone medium-light skin tone,E13.1
People-Body,family,1F468 1F3FE 200D 2764 FE0F 200D 1F48B 200D 1F468 1F3FD,fully-qualified,👨🏾‍❤️‍💋‍👨🏽,kiss man man medium-dark skin tone medium skin tone,E13.1
People-Body,family,1F468 1F3FE 200D 2764 200D 1F48B 200D 1F468 1F3FD,minimally-qualified,👨🏾‍❤‍💋‍👨🏽,kiss man man medium-dark skin tone medium skin tone,E13.1
People-Body,family,1F468 1F3FE 200D 2764 FE0F 200D 1F48B 200D 1F468 1F3FE,fully-qualified,👨🏾‍❤️‍💋‍👨🏾,kiss man man medium-dark skin tone,E13.1
People-Body,family,1F468 1F3FE 200D 2764 200D 1F48B 200D 1F468 1F3FE,minimally-qualified,👨🏾‍❤‍💋‍👨🏾,kiss man man medium-dark skin tone,E13.1
People-Body,family,1F468 1F3FE 200D 2764 FE0F 200D 1F48B 200D 1F468 1F3FF,fully-qualified,👨🏾‍❤️‍💋‍👨🏿,kiss man man medium-dark skin tone dark skin tone,E13.1
People-Body,family,1F468 1F3FE 200D 2764 200D 1F48B 200D 1F468 1F3FF,minimally-qualified,👨🏾‍❤‍💋‍👨🏿,kiss man man medium-dark skin tone dark skin tone,E13.1
People-Body,family,1F468 1F3FF 200D 2764 FE0F 200D 1F48B 200D 1F468 1F3FB,fully-qualified,👨🏿‍❤️‍💋‍👨🏻,kiss man man dark skin tone light skin tone,E13.1
People-Body,family,1F468 1F3FF 200D 2764 200D 1F48B 200D 1F468 1F3FB,minimally-qualified,👨🏿‍❤‍💋‍👨🏻,kiss man man dark skin tone light skin tone,E13.1
People-Body,family,1F468 1F3FF 200D 2764 FE0F 200D 1F48B 200D 1F468 1F3FC,fully-qualified,👨🏿‍❤️‍💋‍👨🏼,kiss man man dark skin tone medium-light skin tone,E13.1
People-Body,family,1F468 1F3FF 200D 2764 200D 1F48B 200D 1F468 1F3FC,minimally-qualified,👨🏿‍❤‍💋‍👨🏼,kiss man man dark skin tone medium-light skin tone,E13.1
People-Body,family,1F468 1F3FF 200D 2764 FE0F 200D 1F48B 200D 1F468 1F3FD,fully-qualified,👨🏿‍❤️‍💋‍👨🏽,kiss man man dark skin tone medium skin tone,E13.1
People-Body,family,1F468 1F3FF 200D 2764 200D 1F48B 200D 1F468 1F3FD,minimally-qualified,👨🏿‍❤‍💋‍👨🏽,kiss man man dark skin tone medium skin tone,E13.1
People-Body,family,1F468 1F3FF 200D 2764 FE0F 200D 1F48B 200D 1F468 1F3FE,fully-qualified,👨🏿‍❤️‍💋‍👨🏾,kiss man man dark skin tone medium-dark skin tone,E13.1
People-Body,family,1F468 1F3FF 200D 2764 200D 1F48B 200D 1F468 1F3FE,minimally-qualified,👨🏿‍❤‍💋‍👨🏾,kiss man man dark skin tone medium-dark skin tone,E13.1
People-Body,family,1F468 1F3FF 200D 2764 FE0F 200D 1F48B 200D 1F468 1F3FF,fully-qualified,👨🏿‍❤️‍💋‍👨🏿,kiss man man dark skin tone,E13.1
People-Body,family,1F468 1F3FF 200D 2764 200D 1F48B 200D 1F468 1F3FF,minimally-qualified,👨🏿‍❤‍💋‍👨🏿,kiss man man dark skin tone,E13.1
People-Body,family,1F469 200D 2764 FE0F 200D 1F48B 200D 1F469,fully-qualified,👩‍❤️‍💋‍👩,kiss woman woman,E2.0
People-Body,family,1F469 200D 2764 200D 1F48B 200D 1F469,minimally-qualified,👩‍❤‍💋‍👩,kiss woman woman,E2.0
People-Body,family,1F469 1F3FB 200D 2764 FE0F 200D 1F48B 200D 1F469 1F3FB,fully-qualified,👩🏻‍❤️‍💋‍👩🏻,kiss woman woman light skin tone,E13.1
People-Body,family,1F469 1F3FB 200D 2764 200D 1F48B 200D 1F469 1F3FB,minimally-qualified,👩🏻‍❤‍💋‍👩🏻,kiss woman woman light skin tone,E13.1
People-Body,family,1F469 1F3FB 200D 2764 FE0F 200D 1F48B 200D 1F469 1F3FC,fully-qualified,👩🏻‍❤️‍💋‍👩🏼,kiss woman woman light skin tone medium-light skin tone,E13.1
People-Body,family,1F469 1F3FB 200D 2764 200D 1F48B 200D 1F469 1F3FC,minimally-qualified,👩🏻‍❤‍💋‍👩🏼,kiss woman woman light skin tone medium-light skin tone,E13.1
People-Body,family,1F469 1F3FB 200D 2764 FE0F 200D 1F48B 200D 1F469 1F3FD,fully-qualified,👩🏻‍❤️‍💋‍👩🏽,kiss woman woman light skin tone medium skin tone,E13.1
People-Body,family,1F469 1F3FB 200D 2764 200D 1F48B 200D 1F469 1F3FD,minimally-qualified,👩🏻‍❤‍💋‍👩🏽,kiss woman woman light skin tone medium skin tone,E13.1
People-Body,family,1F469 1F3FB 200D 2764 FE0F 200D 1F48B 200D 1F469 1F3FE,fully-qualified,👩🏻‍❤️‍💋‍👩🏾,kiss woman woman light skin tone medium-dark skin tone,E13.1
People-Body,family,1F469 1F3FB 200D 2764 200D 1F48B 200D 1F469 1F3FE,minimally-qualified,👩🏻‍❤‍💋‍👩🏾,kiss woman woman light skin tone medium-dark skin tone,E13.1
People-Body,family,1F469 1F3FB 200D 2764 FE0F 200D 1F48B 200D 1F469 1F3FF,fully-qualified,👩🏻‍❤️‍💋‍👩🏿,kiss woman woman light skin tone dark skin tone,E13.1
People-Body,family,1F469 1F3FB 200D 2764 200D 1F48B 200D 1F469 1F3FF,minimally-qualified,👩🏻‍❤‍💋‍👩🏿,kiss woman woman light skin tone dark skin tone,E13.1
People-Body,family,1F469 1F3FC 200D 2764 FE0F 200D 1F48B 200D 1F469 1F3FB,fully-qualified,👩🏼‍❤️‍💋‍👩🏻,kiss woman woman medium-light skin tone light skin tone,E13.1
People-Body,family,1F469 1F3FC 200D 2764 200D 1F48B 200D 1F469 1F3FB,minimally-qualified,👩🏼‍❤‍💋‍👩🏻,kiss woman woman medium-light skin tone light skin tone,E13.1
People-Body,family,1F469 1F3FC 200D 2764 FE0F 200D 1F48B 200D 1F469 1F3FC,fully-qualified,👩🏼‍❤️‍💋‍👩🏼,kiss woman woman medium-light skin tone,E13.1
People-Body,family,1F469 1F3FC 200D 2764 200D 1F48B 200D 1F469 1F3FC,minimally-qualified,👩🏼‍❤‍💋‍👩🏼,kiss woman woman medium-light skin tone,E13.1
People-Body,family,1F469 1F3FC 200D 2764 FE0F 200D 1F48B 200D 1F469 1F3FD,fully-qualified,👩🏼‍❤️‍💋‍👩🏽,kiss woman woman medium-light skin tone medium skin tone,E13.1
People-Body,family,1F469 1F3FC 200D 2764 200D 1F48B 200D 1F469 1F3FD,minimally-qualified,👩🏼‍❤‍💋‍👩🏽,kiss woman woman medium-light skin tone medium skin tone,E13.1
People-Body,family,1F469 1F3FC 200D 2764 FE0F 200D 1F48B 200D 1F469 1F3FE,fully-qualified,👩🏼‍❤️‍💋‍👩🏾,kiss woman woman medium-light skin tone medium-dark skin tone,E13.1
